gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	lfqeae5	lfqeae6	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Cdc42ep1	24.8441705351845	25.2693866823376	25.2104454294263	24.6450994324696	25.2094417637256	25.0202190234229	24.6030317938603	24.962919651207	24.6093023031556	24.4212399443205	23.7729379238396	25.0357087686287	24.564941773301	-0.470766995327725	0.0648511280628833	0.168452310974486	2.56958787415366	0	0
Slc15a4	24.4798818814819	24.4236140121698	24.9451648193518	25.2435075662724	24.5976434119449	24.7285296507219	24.6667116102723	25.0549864605008	24.8949502098835	24.5802640889074	25.0518790332698	24.7379623382442	24.829553508926	0.0915911706817809	0.620838879658121	0.745286072625925	0.4241337950311	0	0
Hdac11	24.0596144602472	24.4042512864045	25.0196253392027	25.1938513757448	25.1724934340207	24.0541584674565	24.6520659398065	24.3452303441693	24.4582008237019	24.2032183417814	24.2863028092948	24.769967179124	24.3331961210351	-0.436771058088929	0.13166114559812	0.270082398916436	1.88852847141729	0	0
Acsl6	32.1164129261815	31.8545245612327	32.5136399673072	32.1938102613575	32.1409000805639	32.1628197558598	32.1849138003169	32.0512554471268	32.1398943889474	31.9680856398107	31.8374068160832	32.1638575593285	32.0573959746908	-0.106461584637728	0.403953211173383	0.562860717671555	0.829150129570234	0	1
Daglb	25.0975608790039	25.0414305578156	25.2502107938972	25.91083941161	25.7413174083898	25.2170817604599	25.4821922394776	25.2412177178966	25.7109070946295	25.7858136235443	25.9907074956901	25.4082718101433	25.5713199886163	0.163048178473048	0.475120183014224	0.628499540479202	0.670016405052429	0	0
Ndufs2	33.0513202815256	32.8582166692044	33.8894867944182	33.4397347349228	33.4972656961734	33.0480587422444	33.284301718822	32.8337175383374	32.891172111917	32.7138501654723	32.4648739644639	33.3472048352489	32.8726623735428	-0.474542461706051	0.062102034553246	0.163719110731103	2.61070535922212	0	1
Lrrfip2	22.2911045404749	22.8279508434106	23.0245478838747	22.3863467857267	22.3327685576374	24.483146107817	24.0994081714451	24.3825158499409	24.627896300973	24.4011941078254	23.7599970546452	22.5725437222249	24.2923595987744	1.71981587654956	0.0000160502433375356	0.000472496637199734	11.0474083179671	1	0
Spryd4	28.0688159099888	27.8499548037705	28.6517786198549	28.6701675414855	28.864550979274	28.2279341992826	28.2649475759473	27.9393247107855	28.2147958590005	28.0432259155873	27.9738845862213	28.4210535708747	28.1106854744707	-0.310368096403998	0.191572034091437	0.34714673132336	1.52638250756454	0	1
Eif3h	24.1586164675952	24.5910935919779	24.2852447270758	24.1773684377416	24.0448523334443	24.3988480497842	24.3865998218277	24.3224425752333	24.5825628386622	24.5841124267219	25.0481412640744	24.251435111567	24.5537844960506	0.302349384483655	0.0633240686481909	0.165510571949633	2.59500472309846	0	0
Gcsh	28.6222999280546	27.4798510517004	29.2143558470257	28.1084896809685	27.9828318992247	28.2888126488489	28.1713580133241	27.9529372475839	28.0098261405489	28.0839041205828	27.1080908158731	28.2815656813948	27.9358214977936	-0.345744183601166	0.348170886917969	0.509355491062207	0.973255196581297	0	1
Cecr5	26.6203084373387	26.0789159756295	27.6984949510748	27.481776647994	27.1084896809685	26.9944242245302	26.9102218342328	26.5774431196332	26.483684303508	27.0043175208848	26.7436816823075	26.9975971386011	26.7856287808494	-0.211968357751701	0.522314143292484	0.669040559118159	0.579834421143286	0	1
Dnajc9	22.5110971736943	21.512837795855	23.4529149631673	22.9721742480182	22.229636003691	24.862967975623	24.6870437164366	24.7453497605412	26.0716518813827	26.0360939414381	25.823789570652	22.5357320368852	25.3711494743456	2.83541743746043	0.000143015935180246	0.00217634716863674	8.84387557250387	1	0
Serpina3n	25.7057757993463	25.4560084204216	24.7754519436457	24.445501404144	24.7769080703224	27.2793227970124	28.465676874256	27.0710175992972	27.2734653903013	27.2114112628445	27.7500229276288	25.031929127576	27.50848614189	2.47655701431401	0.0000347660386198867	0.000833391611488141	10.2287178008977	1	0
Yars	25.4709445439856	25.9020311340584	25.4832076260586	26.0186706917226	25.4722158459147	25.611330142841	25.3300215556413	25.4680566998255	26.1333396368127	25.8769655831965	25.6097531805844	25.6694139683479	25.6715777998169	0.00216383146895893	0.990054596813604	0.993013516708444	0.0101147393134486	0	0
Cisd1	31.9361752946764	32.5332929382257	32.6043253748332	32.9594745658941	32.7785671725648	31.6631845952269	32.1583118936717	31.8571600959972	31.8392103729897	32.4816900513642	31.9142057029936	32.5623670692389	31.9856271187072	-0.576739950531653	0.0272705871024717	0.0957323120459153	3.38485023726391	0	1
Cbs	24.2463375903972	24.4970438907891	23.5208526759954	25.0569717071292	23.9676322580679	23.8393245223759	24.3366078911428	24.1570748795435	23.9172511465949	24.1889564120168	23.8855787135012	24.2577676244758	24.0541322608625	-0.20363536361323	0.485936382981938	0.637799696971927	0.648824682742785	0	0
Hpx	21.7578777753035	23.3213544092222	21.6994463806389	23.7249109349715	22.7698049420395	28.6351607361322	29.4448026831302	29.7548880372205	29.6407040904475	29.6851363371626	30.1647088657701	22.6546788884351	29.5542334583105	6.89955456987541	0.00000516756911743398	0.000216779524476355	12.1714838836116	1	0
Erlin1	24.4914274338073	23.8867883646754	23.7981798695952	24.207171648661	23.2123170726071	24.0765122642052	24.4024307687379	24.3224425752333	23.8361490042455	23.993603910409	23.7634458105158	23.9191768778692	24.0657640555578	0.146587177688563	0.563110137727722	0.702526997105663	0.509374427785714	0	0
Yif1a	23.5375754453164	23.3500494962448	20.7551168383287	22.6759300667628	22.8526038235501	22.3199785587924	22.9700398697116	23.1314921371366	22.9232128550484	22.9087385690143	22.6211364890973	22.6342551340406	22.8124330798001	0.178177945759547	0.742481119013347	0.836163300472749	0.258143370553227	0	0
Pex16	24.6310646783404	25.0913188357045	24.3404841864504	25.3464482652029	24.6258916294496	25.0139305388816	25.0168657433564	25.2922839947171	24.5542061358616	24.9404677413808	24.6487788683438	24.8070415190295	24.9110888370902	0.104047318060683	0.638532921916352	0.759091918509131	0.39765350259568	0	0
Creld1	26.2131555533041	25.6973950076209	27.1153528024517	25.7676946875591	26.437983269902	26.5491609219725	26.7079357988981	26.5974729242791	26.9127362364299	26.5318680614581	26.9230904153999	26.2463162641676	26.7037107264062	0.457394462238671	0.152231825719478	0.298528853508944	1.74405771682262	0	0
Glyat	26.2892613178125	25.9762031178209	26.6303426782279	26.4054366383678	25.6198608471572	25.9412292589709	26.0904710583136	25.8206526679223	25.7430652886396	25.855502126779	25.9550678992323	26.1842209198773	25.9009980499763	-0.283222869900975	0.186952525717171	0.341356189503169	1.5506501836872	0	1
Osbpl1a	25.6797614189136	25.6112738524319	25.4582634148661	26.1076319846443	25.6728467795381	24.9254240490263	25.5994039391091	25.3453657195134	25.2392885186242	25.4270079122755	25.3979346625799	25.7059554900788	25.3224041335214	-0.383551356557412	0.026162996748942	0.0934074649887758	3.4203183371425	0	1
Dlg2	26.6560824224441	26.4613426743444	26.8020565909068	26.5800340123515	26.6491079127153	27.1772163429609	26.9796739437662	27.1639415257928	26.7904198937138	26.514260044435	26.057033702089	26.6297247225524	26.7804242421263	0.15069951957387	0.447482090245333	0.601903765476288	0.732395252700414	0	0
Basp1	31.2106567607442	31.4119043862281	30.8893235946472	31.1314249196503	31.1818669872305	30.9787606601221	31.0624608391308	31.2328932768916	31.3969309009964	31.5230909158949	31.5730784727831	31.1650353297001	31.2945358443031	0.129500514603084	0.345908162570851	0.507545851195042	0.978389935045341	0	0
Slc13a3	23.9812864536842	23.8731444311424	24.0832650574951	24.05573124816	23.5269528755318	23.2210932200945	23.6045595631519	23.7630405021719	23.9533147798264	23.7243198273801	23.931298038641	23.9040760132027	23.6996043218776	-0.204471691325093	0.203548933697285	0.35971500318891	1.4750737614501	0	0
Ipo9	23.5719581293791	23.9585456356052	23.6234376864658	23.4076909892043	22.4823794505784	23.0923113131693	23.3738486045768	23.589208574532	23.6540345937953	23.1117323471539	23.6171723860188	23.4088023782466	23.406384636541	-0.00241774170559239	0.993158862979369	0.99523473996977	0.00689124938331603	0	0
Atl3	27.1333004363388	26.7591335759743	27.0212573833065	27.2604229809819	27.2074137162743	27.9032270744754	27.317689726139	27.8516831891707	27.3831918208653	27.7139771342515	27.9558217510873	27.0763056185752	27.6875984493316	0.611292830756391	0.0021193854865665	0.0158376018001004	5.98050229709985	1	0
Snx4	25.2852800089883	25.1193363163702	24.5783648590989	24.9188439523473	25.4322431701934	24.828808994899	24.8303573664357	25.0020867035226	25.1101238759099	24.9047206072014	24.5151478243867	25.0668136613996	24.8652075620592	-0.201606099340381	0.279340925846134	0.439569009249118	1.18583841874277	0	0
Mtif2	27.6174386551209	27.3316795018228	27.8074100537283	27.7577992473747	27.819763855296	27.5881364436093	27.595553548495	27.179401165498	27.2788798856895	27.1713102870048	27.2248102882804	27.6668182626685	27.3396819364295	-0.327136326239025	0.0263685181225952	0.0935441298302638	3.41820906683229	0	1
Arhgap35	25.134143011886	25.2839740032348	25.3723214863201	25.1212350159742	25.323748586032	25.1109203729438	25.3820870212852	25.2394342086058	25.6046726669143	25.3619207561046	25.1544117624315	25.2470844206894	25.3089077980475	0.0618233773581061	0.508619093364188	0.657268262352797	0.605445771867118	0	0
Tbrg4	28.4174381200043	27.8742003621754	28.9074451903739	28.2860824394835	28.4764943752231	28.8410716828145	28.7698270510375	28.3562387683957	28.3009478046279	28.438213351519	28.1167413444654	28.392332097452	28.4705066671433	0.0781745696912921	0.709675109872085	0.813689671585486	0.297449416646999	0	1
L2hgdh	27.5326707727006	27.22875998589	27.9994331198162	27.7763057133849	27.7447725670785	27.8993135862459	27.6737769374169	27.1659549234187	27.5102809003723	27.4673105103993	26.9553783565265	27.656388431774	27.4453358690633	-0.211052562710734	0.296576912678533	0.456355854630517	1.13176885493904	0	1
Nln	26.5484114356325	26.3634756277508	27.3231129126663	27.1140622442695	26.6394798235093	27.1780716676043	27.0217868709775	27.0321257901071	27.103095675363	27.7399536199803	27.8790009587955	26.7977084087657	27.3256724304713	0.527964021705586	0.0560098938591939	0.153319089552573	2.70539075869791	0	1
Rpn1	29.6480108061675	29.3237357035418	29.826598478069	29.5974374034794	29.6261702226803	30.7514283161078	30.7935084298713	30.8224408088662	30.8941754284452	31.161528941538	30.718736538144	29.6043905227876	30.8569697438288	1.25257922104117	0.00000174569214472851	0.000113762635148485	13.1016855911284	1	0
Twf1	26.3597277139102	26.3075289456677	26.1762463616169	25.9505364972045	26.3252250159046	26.2826668141428	26.3802217837054	26.4539696298168	26.4431631108616	26.7652176969192	26.3219267190255	26.2238529068608	26.4411942924119	0.217341385551087	0.0646811692715582	0.168140979144345	2.57225671532602	0	0
Ndufv1	33.8743579522561	33.6457067396156	34.5093514184752	34.1234759971115	33.9907440072393	34.0094691191657	33.9998430250447	33.6939506080346	33.5467383831678	33.1941332714127	33.2027835397423	34.0287272229395	33.6078196577613	-0.420907565178268	0.0721526135800669	0.181206819349569	2.46429084559217	0	1
Tmem63a	24.4227803253273	23.6396454189459	23.8304540845024	25.2574945983783	24.312505764252	24.8970758299433	25.2493791130435	25.3308764050085	25.1783566631685	24.9140602497567	26.0591812153922	24.2925760382812	25.2714882460521	0.97891220777095	0.0217907189806287	0.0816900542030246	3.61369574941383	0	0
Dnajc3	26.5334433320061	25.828857406672	26.606961112367	26.0529155862026	26.4767338452736	27.9579813502622	27.5400082218758	28.1625016623636	28.5446213070906	27.9707069632311	28.1357484211813	26.2997822565042	28.0519279876674	1.75214573116319	0.0000169341976199932	0.000481752919141989	11.0194189711106	1	0
Lpgat1	25.9388089299514	26.4580756332262	25.2569909645568	25.9164540837822	24.6746526248738	25.9062355369812	26.604842305934	25.8182894108316	25.9751318068671	25.9979807150586	25.8334008751097	25.6489964472781	26.0226467751304	0.373650327852292	0.309347765474947	0.470186187017175	1.08869593831781	0	0
Atpaf2	27.3872245715447	26.5914931277266	27.602508019119	27.1159480555371	27.51975849312	27.6778141445873	27.4508903039536	27.0840562367458	27.2523239980306	27.157980762113	27.004210348947	27.2433864534095	27.2712126323962	0.02782617898675	0.898448531448313	0.939605257569505	0.0898733089018438	0	1
Grhpr	28.4829307733116	28.4276633593963	28.2535417477271	27.797796570359	27.9034569494028	27.9001777687534	27.8687952433037	27.7059603158551	27.7235128417442	27.9167843489482	27.6978324349717	28.1730778800393	27.8021771589294	-0.370900721109958	0.0524923923671929	0.146356698850191	2.77243931445144	0	1
Srgap2	23.9442266263681	24.079200896148	24.579746365049	27.2404536267359	25.779139617621	24.1117164304826	24.706777176842	23.8535760760037	24.2077674343564	23.8606967596091	23.7141868130603	25.1245534263844	24.0757867817257	-1.04876664465874	0.167845734792168	0.31878341027873	1.64935154250805	0	0
Srgap1	21.6056660923846	23.2121886895264	22.22450755263	21.2944435507196	23.7191055126071	23.3920490393642	23.1006597727336	23.3073031079073	23.5653484953986	23.5908081415425	23.4225237093464	22.4111822795735	23.3964487110488	0.985266431475207	0.0999989358588704	0.227061183181576	2.13884700098668	0	0
Pcca	30.2648357521251	29.9971193402792	30.8008539466581	30.7061085709504	30.6210424643169	30.454150100579	30.2964692474311	30.2667355793252	30.1384608289203	30.3876149027768	30.1878952166465	30.4779920148659	30.2885543126132	-0.189437702252793	0.286497479571357	0.446994672915609	1.16167045677637	0	1
Tmlhe	24.8469460538982	24.9623460413167	25.7519007301581	25.3548441863239	25.4300428457762	25.2037037645218	25.1698968724501	24.9935175344149	24.9020081254855	24.7602001510122	24.9831146889021	25.2692159714946	25.0020735227978	-0.267142448696877	0.188951002805669	0.344069216177876	1.53922927475147	0	1
Abhd3	26.5986091283472	26.3015933174845	26.9305538175831	26.6646517011693	26.7841917065203	26.5251763135541	26.5117291320032	26.6039939112957	26.636578822306	26.2474608037714	25.9371931185181	26.6559199342209	26.4103553502414	-0.245564583979455	0.140948949890043	0.284440574763069	1.81380081827678	0	0
Ugp2	28.0265435354938	28.2707059542438	27.6403765715136	27.8357515725692	27.7412402472312	27.9111366694194	27.4992204872429	27.7253994407183	27.8819203313585	28.0117998413434	27.8768953465888	27.9029235762103	27.8177286861119	-0.0851948900984389	0.544862224914205	0.687169344912465	0.541262416573419	0	0
Necab2	24.2496684477231	23.2307546036195	24.080746626455	24.749498750577	24.5773278607819	23.9272339790603	23.6187412638006	23.7641548262416	24.3983261850503	24.0693179860453	24.3709922421658	24.1775992578313	24.0247944137273	-0.152804844103979	0.622708597750138	0.745827999303876	0.423085136206202	0	0
Rab4b	26.7316919221507	26.9993793531138	26.4664705857132	25.7916374732865	25.9145393344304	25.9187984680072	25.9083904216849	26.2843270943648	26.0777960999514	25.4585137523717	26.0387751810876	26.3807437337389	25.9477668362446	-0.432976897494314	0.145609567827063	0.290474447592591	1.78351683643085	0	0
Dst	28.3173878394243	26.0143988703387	27.7527047550682	27.143067551302	28.0840055331402	29.5301980321173	29.0611091873842	29.4121164499938	29.3271669659406	29.175052008641	28.9637245266219	27.4623129098547	29.2448945284498	1.78258161859509	0.0111001133769121	0.0509849583056106	4.29378450697811	0	0
Pofut1	24.2811461588622	24.0472677227558	23.7735416882514	23.6179570381718	23.723382640486	24.7920348278413	24.7748992350469	24.0511737516357	24.7912896982521	25.2644554862838	24.7081989923752	23.8886590497054	24.7303419985725	0.841682948867099	0.00237767342424141	0.0172715844410263	5.85545575251536	1	0
Smarca5	24.2840446283745	23.807643430958	24.1290408450481	23.52659475339	23.8417255731596	23.9240651098311	25.1332808357024	25.1860114419228	23.9834626616585	23.4474576011094	24.3247101538168	23.9178098461861	24.3331646340068	0.415354787820757	0.228209009280028	0.384937141314443	1.37730521613917	0	0
Lrp1	30.1686589977836	30.1933109217071	29.8674407935056	29.9956376497097	30.0027627480263	30.8193222893087	30.8087760025076	31.2234874798423	31.2544543859288	31.0604650983334	31.9163074331993	30.0455622221465	31.18046878152	1.13490655937355	0.000572723517218928	0.00628124223459713	7.31473437706368	1	0
Sncb	29.2059001269036	30.8921497806776	28.8099567358386	29.0037011734914	28.848284050786	28.6605094377275	29.3932321786906	27.9854944508553	28.9821246824254	28.1236147481775	29.3901802419088	29.3519983735394	28.7558592899642	-0.596139083575267	0.239733127930678	0.397472869234955	1.33107170683255	0	0
Scpep1	25.0393401192187	26.3355520071991	25.4684917988265	26.2625392114696	26.1097453857179	28.6339490709397	28.6495191126728	29.1803263426078	28.0235856768649	27.8685597781422	29.0124660224216	25.8431337044863	28.5614010006082	2.71826729612186	0.00002797493866928	0.00069543625314151	10.4897941027281	1	0
Supt16h	24.1132010507216	23.3824768498465	22.7855678513864	21.0759868282295	22.6368323948768	23.975175549421	24.3643275883729	24.2799426445153	23.8555734126354	23.2827728465822	23.4522422460564	22.7988129950122	23.8683390479305	1.06952605291835	0.101377810716272	0.228951702605307	2.12688480119672	0	0
Fdps	27.0332816695127	26.823716696838	26.216508311811	26.8973528539863	26.5814713892173	26.5942013442781	26.6747872988567	26.4315898009496	26.7559545719096	26.7449649905587	26.4937041232877	26.710466184273	26.6158670216401	-0.0945991626329707	0.564235307328755	0.702885557310803	0.508638283741158	0	0
Wdr7	28.5334878901155	28.4790029744308	28.3527076948546	28.5258558455982	28.2946958321532	28.4493560449885	28.5511649865713	28.4149006805927	28.8339135331286	28.6256826492159	28.2050844590263	28.4371500474305	28.5133503922539	0.0762003448233948	0.465376295134324	0.618780842500314	0.69249956335192	0	0
Fads1	24.6228793895505	24.7903950344484	25.1560333756118	25.1574989804952	25.1262860322178	24.937911480362	25.3025697608658	25.3453318768682	25.6492175774975	25.66627818955	25.1949035053207	24.9706185624647	25.349368731744	0.378750169279307	0.0410621202975776	0.126411595727195	2.98379928698298	0	0
Syt12	26.3303806540728	26.7558272659275	25.7744468613695	25.5538254273119	25.8339798637964	26.0406783488151	25.922977036089	25.8551218760454	25.8458699778873	25.6801639753151	25.8626606243517	26.0496920144956	25.8679119730839	-0.181780041411713	0.456251660996308	0.610032101316179	0.713042932226424	0	0
Vps16	25.3646615532904	26.3548609965432	25.6457591261323	26.0158454798557	25.6599789126041	25.8451521477198	26.0829606422142	26.4657547084143	26.4638543551343	26.3325162972464	27.1002908236848	25.8082212136851	26.381754829069	0.573533615383823	0.0437072897566193	0.130615907767778	2.93659748085081	0	0
Gjc3	26.7043779794849	26.498581547699	26.7017368894276	27.2181725333962	26.3802217837054	25.9250165016557	25.8469221498157	25.9660924446586	25.1432816862151	24.4977139626001	24.9897551645556	26.7006181467426	25.3947969849168	-1.30582116182584	0.0019682423436355	0.0150961412466906	6.04967636311836	1	0
Rab31	25.4357440091859	24.7728875987313	25.9219562211269	25.8478541156702	25.8627079134247	25.6027486959922	26.0452690684889	26.3995653057005	26.3532463216568	25.5006038862638	25.5183933486769	25.5682299716278	25.9033044377965	0.335074466168706	0.258758213363587	0.415101608053632	1.26846357410819	0	0
Etfdh	30.899875363755	30.7909480518646	31.8318693555723	31.8177986106109	32.1849728980983	31.1950138405277	31.2816790126721	31.0101196994147	31.2896153159071	31.0333473166831	31.3006751195305	31.5050928559802	31.1850750507892	-0.32001780519105	0.317139443999055	0.478346055757676	1.06387339238935	0	1
Acaa1a/Acaa1b	29.4988211831901	29.2418405166219	30.1785466289389	30.270082124646	30.3855593420659	30.3449849439758	30.3420199208282	30.8254009628231	30.1724791275546	30.3498428632047	30.0324936703811	29.9149699590926	30.3445369147946	0.429566955702004	0.142424745262398	0.286385527322114	1.80396950797021	0	0
Coa7	27.3050427837895	27.0579633069443	27.5068052533639	27.5063512901629	27.4960991701405	27.5286527427575	27.6600333344167	27.5655082952714	26.6497931808805	27.571379547041	27.2892085404702	27.3744523608802	27.3774292734729	0.00297691259263999	0.98704109530125	0.991208256374783	0.0127398902767395	0	1
Tf	24.1724171312287	23.354743320895	25.2294202750199	24.3404162709489	24.1821512341117	27.7319508176276	27.4726651846737	28.2475785093827	28.4294603142998	27.526191759692	26.8245666623792	24.2558296464408	27.7054022080092	3.44957256156835	0.0000167511988365907	0.000481752919141989	11.0194189711106	1	0
Rheb	22.5986347693904	22.8693047508633	21.4803146541669	22.6189566662653	23.1479740168578	24.2699216677113	24.4030161857016	24.4572616302302	25.1618100171488	24.7002822263547	25.4213683722407	22.5430369715088	24.7356100165645	2.19257304505579	0.000318699941549621	0.0041310822757244	7.9192644910869	1	0
Tmco1	25.7614942186729	25.8642675838911	25.7320025911483	26.0363874448478	25.7465034551576	26.1692661192375	27.3515287471721	25.6481754253458	27.0679445470684	26.6628876003492	26.5273258249233	25.8281310587435	26.5711880440161	0.743056985272531	0.0303382254438149	0.10186829632559	3.29522297224101	0	0
Golga2	22.7098956795784	22.775701434101	23.059952821473	22.8584599220198	22.1709468641735	23.3527245299864	23.0452357341149	23.6957236094334	23.8572832173348	23.7976852708585	24.1837419825262	22.7149913442691	23.6553990573757	0.940407713106548	0.00212372971614731	0.0158376018001004	5.98050229709985	1	0
Fam49b	27.0309689838746	27.2708841417375	26.5403925936355	26.4863262371399	26.6321470014734	26.8086992980898	26.6997528941011	26.7950115036722	27.0319155306823	26.7162034148817	26.7559545719096	26.7921437915722	26.8012562022228	0.00911241065061219	0.957085431294374	0.973917133845942	0.0381290696797233	0	0
Tmem70	24.5799189603126	25.6280632312643	25.4597022626727	25.6448244710551	25.0888548647419	25.393457233757	25.0646799490881	24.6394798235093	25.4622011937801	25.8679945049079	25.733761786266	25.2802727580093	25.3602624152181	0.0799896572087491	0.776414308207087	0.859665594966343	0.218152526125677	0	1
Alg1	23.6588154312321	22.8631274304225	23.1925494421064	21.9662457188185	21.8747522954436	24.412027588972	24.6288419840042	24.7574050666622	24.0986855995516	24.7193144474432	25.1072129243015	22.7110980636046	24.6205812684891	1.9094832048845	0.00320004108977282	0.0209957013360125	5.57376220931373	1	0
Mrpl37	28.3425286434831	28.0799943067284	28.8498355284167	28.6430290601286	28.460022680089	28.6939173849683	28.7896117482427	28.3971757852972	28.3711085999346	28.1796384469645	28.2266946324318	28.4750820437692	28.4430244329732	-0.032057610795988	0.851151428005982	0.910281769403466	0.135614907379052	0	1
Tor1aip1	25.1792302986741	25.0395074658191	26.2211817452857	25.6937579035995	26.341740046886	26.6486965955234	26.814211618686	26.8399011391066	26.1736565518435	26.427519506267	26.7643320257415	25.6950834920529	26.611386239528	0.916302747475118	0.0215475758594927	0.0812513085218623	3.62146514249642	0	0
Chmp1a	23.8459417412639	23.682818034153	23.864102244206	24.1300627229633	24.1769121052877	24.3815260529522	23.7969925476373	24.385678644629	24.0925694068074	24.1952790800087	24.1167215175575	23.9399673695748	24.1614612082654	0.221493838690584	0.12079216040904	0.255387555352034	1.9692398684737	0	0
Pdia5	21.2680733601871	21.3135980946635	22.1608585410113	20.6047964798468	23.4716736106388	24.9701803360886	25.2000778206015	24.6797077362389	24.347462414581	25.8437154150005	24.8722051765253	21.7638000172695	24.9855581498393	3.22175813256979	0.00137934777296086	0.0118936049848451	6.39367012351571	1	0
Macrod1	28.4043406276764	28.1856523486436	28.46571579186	28.8359924533213	28.6039939112957	28.3393036995505	28.23338481962	28.0811124780333	27.9536034143069	28.1699255364993	28.1005916044721	28.4991390265594	28.146320258747	-0.352818767812362	0.0267279931309854	0.0944201525764074	3.40476137553597	0	1
Dars	27.7506619102953	27.285685688977	27.2254539996265	27.3968900829047	27.5577886567449	27.8439190391468	27.8991983227904	27.7990944304871	28.2215874162568	28.2157217615712	28.7161052690236	27.4432960677097	28.115937706546	0.672641638836257	0.00391689043026583	0.0240752459413409	5.37630565373961	1	0
Mthfd1	28.1220846655397	28.0498867615426	27.5003607473657	27.7516836942633	27.6231027342434	27.6596251207736	27.516831600208	27.8662030104191	27.6818400856425	27.7467597064977	27.1848960705103	27.8094237205909	27.6093592656752	-0.200064454915729	0.230587180296681	0.387557044156519	1.36751941994618	0	1
Pcyt2	24.6701742964505	24.6671990529937	24.5499247034459	24.5820459392213	24.381988042722	24.4286699298753	24.505548939243	24.4169309890281	24.3617200053854	24.3823179448617	24.5996309474949	24.5702664069667	24.4491364593148	-0.121129947651916	0.0977153846044439	0.223692244701578	2.16041285513996	0	0
Fastkd2	26.2164157987428	25.8699719929944	26.3209460837753	26.4706963543988	26.154257227976	26.5026233939262	26.7092512863977	26.1466841099441	26.0935771428683	26.0051960306019	26.207171648661	26.2064574915775	26.2774172687332	0.0709597771557426	0.645144954157545	0.765055288393188	0.386364083803078	0	1
Tubb6	21.3633124376127	23.272339248309	21.6107684916309	23.0331502481556	22.6069373225395	30.1082404032071	31.1199719667324	30.8615666319332	30.3578333240263	30.612806981102	30.5558157151604	22.3773015496496	30.6027058370269	8.22540428737733	0.00000404129487466166	0.000188369244435618	12.3741489481566	1	0
Slc25a36	25.2207390649996	25.2139713056364	25.9085507631282	26.1043960765973	26.0580046088163	25.4529648581631	25.3296794740158	25.0346884907269	25.661338842423	25.6996205306861	25.5100846738616	25.7011323638356	25.4480628116461	-0.253069552189501	0.301262187287617	0.461909285790157	1.1143185458237	0	1
Pdk3	29.865627964225	29.5113747513257	30.4792343176776	30.0507690962415	29.9532426121825	29.8604126060367	29.7971008075685	29.4012307347282	29.8135237293261	29.8230637046766	29.4632424383895	29.9720497483305	29.6930956701209	-0.278954078209541	0.164375751623736	0.314506854304024	1.66883663561215	0	1
Tspan2	28.2368551432781	28.3942344266982	26.2393977874897	27.2840093162368	26.4693771308238	26.6502041855955	26.1882773369086	26.589637203911	27.3855799121772	26.7453497605412	27.333898507884	27.3247747609053	26.8154911511696	-0.509283609735739	0.333022809944488	0.493864314741371	1.01781336752678	0	0
Far1	27.53207621467	27.0544483190794	28.644095569764	28.8622172138919	29.1199348742119	27.7893629969957	28.2425448189055	28.4987641307311	27.9878811334239	27.7865615860812	28.3840569312083	28.2425544383234	28.1148619328909	-0.127692505432499	0.774348827299132	0.858530499592881	0.220058707509339	0	0
Glyr1	24.4428468344072	24.1372738617277	24.63328395354	24.1841961600967	24.4095696251621	24.6112175598263	24.5917784426767	24.3125750064128	23.7133479149172	24.0688261581857	24.3849544496906	24.3614340869868	24.2804499219516	-0.0809841650351792	0.639272126021242	0.759432656611429	0.39700605679634	0	0
Marc2	29.2534515792871	29.0426781508051	30.2552989068455	29.8832612615612	29.9003793368762	30.100867265117	29.9048354303175	30.0870193006363	29.8982182114295	29.8620545959045	29.9162718361493	29.667013847075	29.9615444399257	0.294530592850684	0.262570328575796	0.41903090256365	1.25487145160392	0	1
Pycr2	29.4906588132368	29.2181725333962	29.9901015395258	29.6682749059319	29.728305825944	29.6992730189318	29.9035431430583	29.3754238255922	29.2301810668644	29.2311658338583	29.1976757592472	29.6191027236069	29.439543774592	-0.179558949014879	0.334389059360587	0.495019710284133	1.01444212451724	0	1
Lrrc59	28.3669888109012	27.9918862167668	28.5381218380593	28.38562105152	27.9552674865906	29.497698737151	29.5589930163942	29.5926875076901	29.3959509479125	29.2963598404587	29.6270752793166	28.2475770807676	29.4947942214872	1.24721714071961	0.0000992141739255746	0.00167317973715693	9.22319185304744	1	0
Chid1	25.3353816309408	25.5685411346499	25.2649207390204	24.4590768529868	24.7467853291285	25.8271862610145	25.7137149928788	25.6230748180476	26.1085096213289	25.3691625294178	25.6775319075286	25.0749411373453	25.719863355036	0.644922217690748	0.0304117824499863	0.101959981920234	3.29392507223642	0	0
Pdia6	29.0176782495803	28.9367720371197	29.1236147481775	28.6212521177334	28.8213767062643	30.5260797970176	30.5639276775653	30.6951129336181	30.952965010673	31.0153138067187	30.6008079805768	28.904138771775	30.7257012010282	1.82156242925322	0.000000131887945468593	0.0000192441715214174	15.665218911247	1	0
