gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	validation	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Vcam1	25.1896534	26.53296852	25.72880173	26.28811646	26.22212219	28.31602859	26.07228661	26.71830177	27.41618919	1	25.99233246	27.13070154	1.13836908	0.0943043474069992	0.729450862458332	0.455117296833721	0	0
Tmlhe	25.56986046	25.24905396	25.34729385	25.16610909	25.44644737	26.48653412	25.95166016	25.30347633	26.50588226	1	25.355752946	26.0618882175	0.706135271499999	0.0848935618645712	0.717428491676623	0.479093053823387	0	1
Snap47	28.79088593	28.69851112	29.01851463	28.90809059	28.85422707	28.6835804	28.64196205	28.76132393	28.6902256	1	28.854045868	28.694272995	-0.159772873000001	0.0389147056305693	0.631366153531865	0.663451172596547	0	0
Atp5e	32.40605927	32.40636444	32.40592194	32.78510284	32.67951965	32.10146332	32.65644455	31.62970924	31.81812286	1	32.536593628	32.0514349925	-0.485158635499999	0.114997940035813	0.748070623932679	0.418753616234707	0	1
	26.12796974	26.42025948	26.11862373	26.4172039	26.16817665	26.55171585	27.23653603	26.5412426	26.52541542	1	26.2504467	26.713727475	0.463280774999998	0.069823454879739	0.686873513116308	0.541883641842128	0	0
Tpm4	26.19212151	26.06777954	26.46362877	25.91364861	25.99529839	26.71161652	26.33817291	26.46144485	26.44463348	1	26.126495364	26.48896694	0.362471576000001	0.0225191525935052	0.531221446880954	0.912614701432582	0	0
Hsd17b11	29.0511055	29.35486221	29.42742348	29.21893501	29.25519753	30.43011856	29.53311729	29.78054428	29.40058899	1	29.261504746	29.78609228	0.524587533999998	0.101958065900592	0.731036444176766	0.451984764602272	0	0
Vim	31.50142479	30.43106651	31.06236458	30.99547005	30.80004311	32.43304443	31.70035172	31.25276375	32.04973221	1	30.958073808	31.8589730275	0.900899219499998	0.0279769580850422	0.571045813816465	0.808321600237246	0	0
Plgrkt	26.62617111	26.46727943	26.47278976	26.54330254	26.6788826	27.72611427	27.11455917	26.42997932	27.08906746	1	26.557685088	27.089930055	0.532244967	0.136848650171305	0.781837041070582	0.355060158120315	0	1
Ctsb	29.236866	29.14853287	29.47794151	29.31568336	29.36326408	31.7857933	30.71239471	30.0296669	29.81498337	1	29.308457564	30.58570957	1.277252006	0.062335287746005	0.686873513116308	0.541883641842128	0	0
Idi1	26.19966698	26.37780762	26.55048943	26.48628807	26.334095	25.53222466	26.44684982	25.94756317	26.01548386	1	26.38966942	25.9855303775	-0.404139042500002	0.116290417731758	0.748868055014337	0.417216545956595	0	0
Tpm3-rs7	28.11274529	28.04578018	28.242136	28.00144768	28.17921066	28.63287544	28.28412056	28.39402962	28.36066055	1	28.116263962	28.4179215425	0.301657580500002	0.0182631116594863	0.48656774326484	1.03928741409803	0	0
Rsu1	25.54386139	25.32656288	25.14191818	25.34431648	24.9460125	25.88273621	25.23907089	25.8959446	25.57839394	1	25.260534286	25.64903641	0.388502124000002	0.0861563013482578	0.717428491676623	0.479093053823387	0	0
Tmx1	26.68271065	26.68618965	26.50606346	26.41770363	26.1731987	27.41312599	26.51456833	27.13173103	26.93488884	1	26.493173218	26.9985785475	0.5054053295	0.0680396581435811	0.686873513116308	0.541883641842128	0	0
Hsph1	29.15892029	29.20719337	28.97637177	28.94886398	29.08075714	28.08610725	28.41413498	29.14626503	28.61517715	1	29.07442131	28.5654211025	-0.509000207499998	0.103251990916239	0.731432222007931	0.451203911321164	0	0
Cmpk1	28.53463936	28.61305237	28.45565987	28.54261208	28.62834549	28.07032585	28.32274818	28.4991436	28.48171806	1	28.554861834	28.3434839225	-0.211377911500001	0.120063912914206	0.75970440896464	0.39648990090048	0	0
Ado	28.75354958	28.58919144	28.88817787	28.83383751	29.02715111	28.35340118	28.86546516	28.5042305	28.24118042	1	28.818381502	28.491069315	-0.327312187000004	0.090977230731877	0.726275642542587	0.461410898379228	0	0
Ssr4	27.68732452	27.70895576	27.38471603	27.26785278	27.2339325	28.37426376	27.99720001	27.51472664	27.89437866	1	27.456556318	27.9451422675	0.488585949499999	0.0628048456776932	0.686873513116308	0.541883641842128	0	0
Gde1	26.96008301	27.35064316	27.09244919	26.64182472	26.7654705	27.80356598	27.08258438	27.39476585	27.35896492	1	26.962094116	27.4099702825	0.447876166499999	0.0578356840509149	0.681813124210635	0.552551724726948	0	0
Acsbg1	31.47974014	31.73904419	31.49113655	31.32310677	31.17238998	31.65510178	31.50287056	31.87098312	31.88585663	1	31.441083526	31.7287030225	0.2876194965	0.0660562329522106	0.686873513116308	0.541883641842128	0	0
Canx	32.56314468	32.59601593	32.42453766	32.37889862	32.47201157	32.87683105	32.47522736	32.77972031	32.72163391	1	32.486921692	32.7133531575	0.226431465499999	0.0701515942275603	0.686873513116308	0.541883641842128	0	0
Rps7/Gm9493	26.37498474	26.74091911	26.68845749	27.24757767	26.39304733	27.54358864	27.18706894	27.13794708	26.81457901	1	26.688997268	27.1707959175	0.4817986495	0.0626067335161216	0.686873513116308	0.541883641842128	0	0
Ralb	25.57068443	25.71329498	25.66142082	25.3651123	25.27884483	25.91358185	25.91912842	26.15381241	25.94576836	1	25.517871472	25.98307276	0.465201287999999	0.0029470515315255	0.248632914209702	2.00791080081429	0	0
Msn	27.9475975	27.5103569	27.89316368	27.65945435	28.04411316	29.75237846	28.57029343	28.40060043	28.57007599	1	27.810937118	28.8233370775	1.0123999595	0.0420598005651579	0.635007712009581	0.655153981726314	0	0
Gna11	28.25493813	28.41868591	28.52378273	28.27688599	28.04702759	28.84008217	28.18780136	28.97637177	28.68627167	1	28.30426407	28.6726317425	0.368367672500003	0.119638966735744	0.75970440896464	0.39648990090048	0	0
Itgb1	28.24452019	28.47838593	28.44681549	28.27324295	28.10231972	29.23797226	28.37947845	28.65442657	28.92364311	1	28.309056856	28.7988800975	0.489823241499998	0.0695139044532755	0.686873513116308	0.541883641842128	0	0
G6pdx	28.66023827	28.77814102	28.50288582	28.41812134	28.37958145	28.80271912	28.60149956	28.92020988	29.00237465	1	28.54779358	28.8317008025	0.283907222500002	0.0456623483151891	0.635007712009581	0.655153981726314	0	0
Nln	26.92908669	26.66749763	27.03438377	27.20228386	26.83880806	28.52151871	27.66736221	26.96194839	27.47250938	1	26.934412002	27.6558346725	0.721422670499997	0.109538569985034	0.743055206758862	0.428458692254833	0	1
Txndc12	27.39709473	27.58473587	27.66861343	27.54616737	27.41045952	28.31423569	27.77313232	27.78397369	27.73169136	1	27.521414184	27.900758265	0.379344080999999	0.064492349520308	0.686873513116308	0.541883641842128	0	1
Dag1	26.7996254	27.31596375	27.58050156	27.3801384	27.06584167	27.98340225	27.15272141	27.94929504	28.05004311	1	27.228414156	27.7838654525	0.555451296500003	0.0747831101465293	0.703628445282029	0.50711428769176	0	0
Rpl11/Gm10036	27.73395538	27.81711197	28.02614784	27.95313072	27.83050156	28.74898338	28.54432678	28.017519	27.81799698	1	27.872169494	28.282206535	0.410037040999999	0.155713753913425	0.814371953339602	0.296240218486798	0	0
Acat2/Acat3	28.89665985	29.03513145	28.90533829	28.98522377	28.95181274	28.03543282	28.3578968	29.02577782	28.53941727	1	28.95483322	28.4896311775	-0.4652020425	0.109165207191299	0.74273424570209	0.429081995820973	0	0
Gak	25.27280807	25.98023987	25.45957756	25.28729057	25.08691216	25.80249977	25.61454964	25.8821888	26.10457611	1	25.417365646	25.85095358	0.433587934000002	0.0520264721020221	0.657052793980982	0.605918799599228	0	0
Ddost	29.17962646	29.37341309	29.22851944	29.12478638	29.11117935	29.92115402	29.47729492	29.32401466	29.5957222	1	29.203504944	29.57954645	0.376041506	0.0521800124813028	0.657052793980982	0.605918799599228	0	0
Acox3	27.08780289	27.13335037	27.652565	27.48826599	27.01513863	28.54703331	27.94355011	27.61859512	27.40762711	1	27.275424576	27.8792014125	0.6037768365	0.088122251966383	0.717428491676623	0.479093053823387	0	1
Rpl10/Rpl10l	29.09660149	29.55140305	29.42462349	29.38535309	29.20956421	30.13919258	29.91709709	29.44214439	29.35956192	1	29.333509066	29.714498995	0.380989928999998	0.133385379490664	0.779047167254922	0.360217416273393	0	0
Pigt	25.83612442	25.93951607	25.83478737	25.58734894	25.68391609	25.93640709	25.83011627	26.0442276	26.03573799	1	25.776338578	25.9616222375	0.185283659500001	0.0540993246429782	0.671202895447931	0.575179155570649	0	0
Tmed2	28.90810394	28.72613144	28.15303421	28.42073441	28.30086136	29.18673897	28.70783615	28.83463669	29.73157883	1	28.501773072	29.11519766	0.613424588000001	0.0696467176945458	0.686873513116308	0.541883641842128	0	0
Hist1h1b	28.07660866	27.56982422	28.42730331	27.82768822	28.31107712	28.8136158	28.47463989	28.49146271	28.46977615	1	28.042500306	28.5623736375	0.519873331500001	0.0266129141343601	0.567700747478449	0.816797453710116	0	0
Adam10	26.84313965	27.13197708	27.35194969	26.96080017	26.36202049	27.59135056	27.08486748	27.59551811	27.21701622	1	26.929977416	27.3721880925	0.4422106765	0.0747261669561387	0.703628445282029	0.50711428769176	0	0
Cd151	27.65157318	27.2927227	27.77398109	28.11802864	27.20573616	28.44351959	27.475914	27.96853828	28.32313538	1	27.608408354	28.0527768125	0.444368458500001	0.155092510924522	0.814371953339602	0.296240218486798	0	0
Snta1	27.03412247	27.19699669	26.83362389	26.83798409	26.46179581	27.7813797	26.85537148	27.26391792	27.60868835	1	26.87290459	27.3773393625	0.504434772499998	0.0875352778970171	0.717428491676623	0.479093053823387	0	0
Mlec	28.51829529	28.49804115	28.65319824	28.61083794	28.38510704	29.17821503	28.69655609	28.74438858	28.65201759	1	28.533095932	28.8177943225	0.284698390500001	0.0961502217357896	0.729450862458332	0.455117296833721	0	0
Echdc2	26.33854675	26.56289101	25.43507576	25.47886467	25.74765587	26.98201561	26.90489197	26.13856316	26.90144348	1	25.912606812	26.731728555	0.819121743	0.030499338712118	0.582159256620299	0.780514221295309	0	1
Emc1	28.86328125	28.90420341	28.91689873	28.68199158	28.8079319	29.18045616	28.87957001	29.03221703	29.08766365	1	28.834861374	29.0449767125	0.2101153385	0.0359167084120038	0.628533774403377	0.669937824616947	0	0
Clcn2	26.01347351	26.13570023	25.86731148	26.56451988	25.66451645	25.96115303	26.26529694	26.51525307	26.46284103	1	26.04910431	26.3011360175	0.252031707499999	0.239954967600375	0.856897123881653	0.222806085152548	0	0
Rab5b	28.87964439	29.10978508	29.02308273	28.96590042	29.02788925	29.09710312	29.14404106	29.19679642	29.02109909	1	29.001260374	29.1147599225	0.113499548499998	0.0712614330329497	0.688407202314487	0.538665903539116	0	0
Agpat3	28.51906395	28.65724182	28.68041611	28.41848373	28.42057419	28.93063927	28.44661713	28.99720001	28.79883194	1	28.53915596	28.7933220875	0.254166127500003	0.128529124019454	0.770870172732794	0.375440187958452	0	0
Mydgf	26.86767578	26.59192085	26.99625778	26.92739296	26.75114822	27.15098	27.09249878	26.92637444	27.07989311	1	26.826879118	27.0624365825	0.235557464499998	0.0303134898350371	0.582159256620299	0.780514221295309	0	0
Stx4	26.57383728	26.90500832	26.7489357	26.8457737	26.79909515	26.73505402	27.049263	27.19140625	27.03149414	1	26.77453003	27.0018043525	0.227274322499998	0.0965492054221814	0.729450862458332	0.455117296833721	0	0
Irgm1	27.5164566	27.32902908	27.33654022	26.94078064	26.99787331	29.31705284	27.92778778	26.98259163	29.57087326	1	27.22413597	28.4495763775	1.2254404075	0.135878045056264	0.781837041070582	0.355060158120315	0	0
C1qc	27.5212574	27.2473526	27.62999535	27.31345749	26.88495064	29.86884689	29.31343651	27.81476212	27.53096008	1	27.319402696	28.6320014	1.312598704	0.101326316995006	0.731036444176766	0.451984764602272	0	0
Serpinh1	27.85964203	27.56583595	28.13229561	28.16870689	27.00859833	29.50607681	28.05840111	28.13175583	28.55061531	1	27.747015762	28.561712265	0.814696503	0.0913423838843125	0.726275642542587	0.461410898379228	0	0
Folh1	28.48784447	28.94466782	28.86413765	28.63951492	28.28259659	29.31935883	28.4671936	29.32878304	29.471241	1	28.64375229	29.1466441175	0.502891827500001	0.11450871875474	0.748070623932679	0.418753616234707	0	0
Fkbp2	28.92048073	29.01041412	28.91440582	28.9596405	29.04849625	29.30077362	29.09912491	29.2129879	28.96212578	1	28.970687484	29.1437530525	0.173065568500004	0.09436297011945	0.729450862458332	0.455117296833721	0	0
Akap5	26.21137428	26.75353432	26.26568985	26.20694733	26.22003746	25.80249977	25.91912842	26.08328629	25.72614098	1	26.331516648	25.882763865	-0.448752783	0.0116757901601217	0.396273380789182	1.33543203571486	0	0
Rab10	30.58490562	30.78347397	30.9323082	30.75094986	30.80654907	31.08188629	30.84516907	31.11910629	30.80046844	1	30.771637344	30.9616575225	0.190020178500003	0.105382214393644	0.738843170721092	0.436659929209111	0	0
Hspb1	28.3902626	26.51032639	27.74599075	27.78578186	28.07984161	29.83937645	29.72429466	27.5234642	28.63117599	1	27.702440642	28.929577825	1.227137183	0.108709344972446	0.74273424570209	0.429081995820973	0	0
Mpdu1	26.3341465	26.20864296	26.04726791	26.65344048	25.79886055	26.71306038	26.21610069	26.58379745	27.10304642	1	26.20847168	26.654001235	0.445529555	0.102710261081291	0.731432222007931	0.451203911321164	0	0
Cdh2	29.46663094	29.54609489	29.76559639	29.61307907	29.67442513	30.22819901	29.57120705	29.87519646	29.96382141	1	29.613165284	29.9096059825	0.2964406985	0.112576200746723	0.748070623932679	0.418753616234707	0	0
Rpl3	29.63572311	29.87033272	29.54910851	29.42486382	29.65032387	30.4161396	30.211586	29.68629837	29.65570641	1	29.626070406	29.992432595	0.366362189	0.148828021183983	0.804879747044149	0.313154841228325	0	0
Cat	30.47140503	30.61443138	30.56270027	30.57307816	30.50464821	31.26648521	30.66072273	30.75652695	30.95476913	1	30.54525261	30.909626005	0.364373395000001	0.0698853893227598	0.686873513116308	0.541883641842128	0	1
Rpn2	29.296381	29.44929695	29.30197334	29.20559692	29.05846596	30.1064949	29.48294067	29.39210701	29.59818268	1	29.262342834	29.644931315	0.382588480999999	0.0905945649130315	0.725616594287604	0.46272064532925	0	0
Rpl8	28.85016441	29.25767136	28.89217949	28.51703835	28.62393951	29.42103577	29.38057327	28.94255829	28.98942566	1	28.828198624	29.1833982475	0.355199623500003	0.0893188298734012	0.722255458177567	0.469418893423946	0	0
Ctsd	29.91888237	29.97130966	30.22980309	30.21691322	30.22831345	32.75728226	31.74775314	30.6159668	30.34011078	1	30.113044358	31.365278245	1.252233887	0.108387981147996	0.74273424570209	0.429081995820973	0	0
C1qb	27.69288635	26.55254364	25.83661842	26.39781952	27.2012558	30.09377098	29.70124054	26.43916512	27.45363998	1	26.736224746	28.421954155	1.685729409	0.150205682979626	0.810598259320754	0.302941017543581	0	0
Fxyd1	28.87179375	28.97525215	28.44880486	28.31345749	28.6930027	30.0759716	29.88383675	29.22412109	28.66624451	1	28.66046219	29.4625434875	0.802081297499999	0.082592689569297	0.717428491676623	0.479093053823387	0	0
Dhrs1	31.62483788	31.40438652	31.41971016	31.44872093	31.63454247	32.72351456	32.44522095	31.17053986	32.08212662	1	31.506439592	32.1053504975	0.598910905499999	0.174162827903357	0.823699374824213	0.279810201151439	0	1
Gja1	30.65142822	30.91790771	31.62707901	31.6144104	31.61128998	32.18709946	31.27069473	32.11365128	31.88387299	1	31.284423064	31.863829615	0.579406551000002	0.0905767654419321	0.725616594287604	0.46272064532925	0	0
Lamp1	28.81927681	28.80974197	28.4675045	28.20773888	28.40247154	29.58730507	28.99307442	29.12943649	29.42440224	1	28.54134674	29.283554555	0.742207814999997	0.00526093430526824	0.309661040154277	1.69123821239758	0	0
Atp2a2	32.11791611	32.2428894	32.22618866	32.08117294	31.98218155	32.48048782	32.06381226	32.42920685	32.30184555	1	32.130069732	32.31883812	0.188768388	0.136515594645975	0.781837041070582	0.355060158120315	0	0
Fkbp4	27.21784973	27.15851021	27.00528145	27.00356674	27.39578819	26.20597839	26.61083794	27.03044319	26.90776062	1	27.156199264	26.688755035	-0.467444229000002	0.0778239256111376	0.717428491676623	0.479093053823387	0	0
Sgpl1	26.1286087	25.47353172	25.29855537	26.99625778	25.40434837	28.53122139	26.8102932	27.93929672	27.75856209	1	25.860260388	27.75984335	1.899582962	0.00615468404071958	0.326780700216418	1.61360531496643	0	0
Fxn	28.28749275	28.39085579	28.42486382	28.69077492	28.74576569	28.31105614	28.57208443	27.79832268	27.86263084	1	28.507950594	28.1360235225	-0.3719270715	0.137768951640242	0.783580262025735	0.351847037552705	0	1
Rpl6	29.9238205	30.18281364	30.08036232	29.86686707	30.0661869	30.87829208	30.75122833	30.07788277	29.99584007	1	30.024010086	30.4258108125	0.401800726499999	0.173674654073714	0.823699374824213	0.279810201151439	0	0
Slc7a11	25.87432861	25.70888329	25.28848648	26.07110023	24.96287537	25.90430641	25.58697701	25.90669441	26.27241516	1	25.581134796	25.9175982475	0.336463451499998	0.214135257347249	0.852164050858314	0.230796903195652	0	0
Slc25a5	34.79964447	34.54581833	34.72935486	34.70843887	34.92662811	34.39789963	34.72872162	34.31250381	34.58491898	1	34.741976928	34.50601101	-0.235965917999998	0.0850865798907067	0.717428491676623	0.479093053823387	0	1
Pgrmc2	27.21400833	27.2595253	27.24136353	27.08329582	27.22434998	27.50320816	27.23740196	27.44185829	27.35275078	1	27.204508592	27.3838047975	0.179296205499998	0.0439467781118319	0.635007712009581	0.655153981726314	0	0
Hepacam	31.39430046	31.74565125	31.39797592	31.31850815	31.34239006	31.77100945	31.36617088	31.9362812	31.7752533	1	31.439765168	31.7121787075	0.2724135395	0.114634603946342	0.748070623932679	0.418753616234707	0	0
Lrpap1	28.02804565	28.11003494	28.31825066	28.22488022	27.87293816	29.48170853	28.57136154	28.31049156	28.34612656	1	28.110829926	28.6774220475	0.566592121499998	0.128163045338731	0.770870172732794	0.375440187958452	0	0
Gatm	28.06193352	28.5677948	27.22448921	26.54899216	27.24798584	28.86836815	28.20790291	27.92102051	28.51673698	1	27.530239106	28.3785071375	0.848268031500002	0.0812408339738692	0.717428491676623	0.479093053823387	0	1
Atp2b4	29.31303596	29.53445244	29.45404243	29.26556206	29.12088585	29.7687397	29.20412827	29.83509636	29.72565079	1	29.337595748	29.63340378	0.295808032	0.134128934467173	0.779047167254922	0.360217416273393	0	0
Cbr1	29.95039558	29.91051483	29.85350609	30.06830406	30.13546753	29.69181442	30.01942825	29.6749382	29.59503746	1	29.983637618	29.7453045825	-0.238333035499998	0.0791932054642425	0.717428491676623	0.479093053823387	0	0
Prkar2a	27.72214508	27.87900162	27.84571457	27.5241375	27.71747971	27.95071411	27.86407852	28.23073006	27.75884819	1	27.737695696	27.95109272	0.213397023999999	0.130679791813752	0.774116199676422	0.369377954726541	0	0
Lamp2	26.85833931	26.85406303	26.67046547	26.63547134	26.4219532	27.93055344	26.98815155	27.27364349	27.49281883	1	26.68805847	27.4212918275	0.733233357499998	0.0269158789796183	0.567700747478449	0.816797453710116	0	0
Fabp3	25.65444374	25.93951607	25.72262764	25.94400406	25.83131218	25.45067024	25.52055359	25.84432602	25.56249809	1	25.818380738	25.594511985	-0.223868753000001	0.0791713203757227	0.717428491676623	0.479093053823387	0	0
